n,grp,estimate,p.value,mntc_distinv,mntc_tier2
5,x51423y54213,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x51423y54231,0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x51423y54312,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x51423y54321,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x51432y12345,-0.3999999999999999,0.5166666666666667,0.1499999999999999,"(-0.001,0.5]"
5,x51432y12354,-0.29999999999999993,0.6833333333333333,0.125,"(-0.001,0.5]"
5,x51432y12435,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x51432y12453,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x51432y12534,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x51432y12543,0,1,0.25,"(-0.001,0.5]"
5,x51432y13245,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x51432y13254,-0.5999999999999999,0.35,0,"(-0.001,0.5]"
5,x51432y13425,-0.4999999999999999,0.45,0.2250000000000001,"(-0.001,0.5]"
5,x51432y13452,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x51432y13524,-0.29999999999999993,0.6833333333333333,0.17500000000000004,"(-0.001,0.5]"
5,x51432y13542,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x51432y14235,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x51432y14253,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x51432y14325,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x51432y14352,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x51432y14523,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x51432y14532,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x51432y15234,-0.9999999999999998,0.016666666666666666,0.09999999999999998,"(-0.001,0.5]"
5,x51432y15243,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x51432y15324,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x51432y15342,-0.6999999999999998,0.23333333333333334,0.2250000000000001,"(-0.001,0.5]"
5,x51432y15423,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x51432y15432,-0.5999999999999999,0.35,0.3999999999999999,"(-0.001,0.5]"
5,x51432y21345,0,1,0.30000000000000004,"(-0.001,0.5]"
5,x51432y21354,0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x51432y21435,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x51432y21453,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x51432y21534,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x51432y21543,0.3999999999999999,0.5166666666666667,0.3999999999999999,"(-0.001,0.5]"
5,x51432y23145,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x51432y23154,-0.4999999999999999,0.45,0.025000000000000022,"(-0.001,0.5]"
5,x51432y23415,-0.29999999999999993,0.6833333333333333,0.2749999999999999,"(-0.001,0.5]"
5,x51432y23451,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x51432y23514,-0.09999999999999998,0.95,0.2250000000000001,"(-0.001,0.5]"
5,x51432y23541,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x51432y24135,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x51432y24153,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x51432y24315,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x51432y24351,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x51432y24513,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x51432y24531,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x51432y25134,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x51432y25143,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x51432y25314,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x51432y25341,-0.3999999999999999,0.5166666666666667,0.30000000000000004,"(-0.001,0.5]"
5,x51432y25413,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x51432y25431,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x51432y31245,0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x51432y31254,0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x51432y31425,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x51432y31452,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x51432y31524,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x51432y31542,0.6999999999999998,0.23333333333333334,0.575,"(0.5,1]"
5,x51432y32145,-0.19999999999999996,0.7833333333333333,0.19999999999999996,"(-0.001,0.5]"
5,x51432y32154,-0.09999999999999998,0.95,0.17500000000000004,"(-0.001,0.5]"
5,x51432y32415,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x51432y32451,0.4999999999999999,0.45,0.5249999999999999,"(0.5,1]"
5,x51432y32514,0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x51432y32541,0.5999999999999999,0.35,0.5,"(-0.001,0.5]"
5,x51432y34125,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x51432y34152,-0.29999999999999993,0.6833333333333333,0.2250000000000001,"(-0.001,0.5]"
5,x51432y34215,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x51432y34251,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x51432y34512,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x51432y34521,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x51432y35124,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x51432y35142,-0.4999999999999999,0.45,0.2749999999999999,"(-0.001,0.5]"
5,x51432y35214,-0.5999999999999999,0.35,0.19999999999999996,"(-0.001,0.5]"
5,x51432y35241,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x51432y35412,-0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x51432y35421,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x51432y41235,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x51432y41253,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x51432y41325,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x51432y41352,0.6999999999999998,0.23333333333333334,0.625,"(0.5,1]"
5,x51432y41523,0.7999999999999998,0.13333333333333333,0.6499999999999999,"(0.5,1]"
5,x51432y41532,0.8999999999999998,0.08333333333333333,0.7749999999999999,"(0.5,1]"
5,x51432y42135,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x51432y42153,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x51432y42315,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x51432y42351,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x51432y42513,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x51432y42531,0.7999999999999998,0.13333333333333333,0.7,"(0.5,1]"
5,x51432y43125,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x51432y43152,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x51432y43215,-0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x51432y43251,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x51432y43512,0.4999999999999999,0.45,0.575,"(0.5,1]"
5,x51432y43521,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x51432y45123,-0.3999999999999999,0.5166666666666667,0.3500000000000001,"(-0.001,0.5]"
5,x51432y45132,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x51432y45213,-0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x51432y45231,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x51432y45312,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x51432y45321,0,1,0.55,"(0.5,1]"
5,x51432y51234,0.5999999999999999,0.35,0.7,"(0.5,1]"
5,x51432y51243,0.6999999999999998,0.23333333333333334,0.675,"(0.5,1]"
5,x51432y51324,0.6999999999999998,0.23333333333333334,0.7250000000000001,"(0.5,1]"
5,x51432y51342,0.8999999999999998,0.08333333333333333,0.825,"(0.5,1]"
5,x51432y51423,0.8999999999999998,0.08333333333333333,0.875,"(0.5,1]"
5,x51432y51432,0.9999999999999998,0.016666666666666666,1,"(0.5,1]"
5,x51432y52134,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x51432y52143,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x51432y52314,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x51432y52341,0.7999999999999998,0.13333333333333333,0.75,"(0.5,1]"
5,x51432y52413,0.6999999999999998,0.23333333333333334,0.7749999999999999,"(0.5,1]"
5,x51432y52431,0.8999999999999998,0.08333333333333333,0.925,"(0.5,1]"
5,x51432y53124,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x51432y53142,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x51432y53214,0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x51432y53241,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x51432y53412,0.5999999999999999,0.35,0.8,"(0.5,1]"
5,x51432y53421,0.6999999999999998,0.23333333333333334,0.825,"(0.5,1]"
5,x51432y54123,0,1,0.5,"(-0.001,0.5]"
5,x51432y54132,0.09999999999999998,0.95,0.625,"(0.5,1]"
5,x51432y54213,0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x51432y54231,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x51432y54312,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x51432y54321,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x52134y12345,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x52134y12354,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x52134y12435,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x52134y12453,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x52134y12534,-0.5999999999999999,0.35,0.3999999999999999,"(-0.001,0.5]"
5,x52134y12543,-0.6999999999999998,0.23333333333333334,0.2250000000000001,"(-0.001,0.5]"
5,x52134y13245,0,1,0.25,"(-0.001,0.5]"
5,x52134y13254,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x52134y13425,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x52134y13452,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x52134y13524,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x52134y13542,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x52134y14235,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x52134y14253,-0.29999999999999993,0.6833333333333333,0.125,"(-0.001,0.5]"
5,x52134y14325,-0.29999999999999993,0.6833333333333333,0.17500000000000004,"(-0.001,0.5]"
5,x52134y14352,-0.5999999999999999,0.35,0,"(-0.001,0.5]"
5,x52134y14523,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x52134y14532,-0.9999999999999998,0.016666666666666666,0.09999999999999998,"(-0.001,0.5]"
5,x52134y15234,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x52134y15243,-0.3999999999999999,0.5166666666666667,0.1499999999999999,"(-0.001,0.5]"
5,x52134y15324,-0.4999999999999999,0.45,0.2250000000000001,"(-0.001,0.5]"
5,x52134y15342,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x52134y15423,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x52134y15432,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x52134y21345,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x52134y21354,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x52134y21435,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x52134y21453,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x52134y21534,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x52134y21543,-0.3999999999999999,0.5166666666666667,0.30000000000000004,"(-0.001,0.5]"
5,x52134y23145,0.3999999999999999,0.5166666666666667,0.3999999999999999,"(-0.001,0.5]"
5,x52134y23154,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x52134y23415,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x52134y23451,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x52134y23514,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x52134y23541,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x52134y24135,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x52134y24153,0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x52134y24315,-0.09999999999999998,0.95,0.2250000000000001,"(-0.001,0.5]"
5,x52134y24351,-0.4999999999999999,0.45,0.025000000000000022,"(-0.001,0.5]"
5,x52134y24513,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x52134y24531,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x52134y25134,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x52134y25143,0,1,0.30000000000000004,"(-0.001,0.5]"
5,x52134y25314,-0.29999999999999993,0.6833333333333333,0.2749999999999999,"(-0.001,0.5]"
5,x52134y25341,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x52134y25413,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x52134y25431,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x52134y31245,0.5999999999999999,0.35,0.5,"(-0.001,0.5]"
5,x52134y31254,0.4999999999999999,0.45,0.5249999999999999,"(0.5,1]"
5,x52134y31425,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x52134y31452,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x52134y31524,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x52134y31542,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x52134y32145,0.6999999999999998,0.23333333333333334,0.575,"(0.5,1]"
5,x52134y32154,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x52134y32415,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x52134y32451,-0.29999999999999993,0.6833333333333333,0.2250000000000001,"(-0.001,0.5]"
5,x52134y32514,-0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x52134y32541,-0.4999999999999999,0.45,0.2749999999999999,"(-0.001,0.5]"
5,x52134y34125,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x52134y34152,0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x52134y34215,0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x52134y34251,-0.09999999999999998,0.95,0.17500000000000004,"(-0.001,0.5]"
5,x52134y34512,-0.5999999999999999,0.35,0.19999999999999996,"(-0.001,0.5]"
5,x52134y34521,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x52134y35124,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x52134y35142,0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x52134y35214,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x52134y35241,-0.19999999999999996,0.7833333333333333,0.19999999999999996,"(-0.001,0.5]"
5,x52134y35412,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x52134y35421,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x52134y41235,0.7999999999999998,0.13333333333333333,0.7,"(0.5,1]"
5,x52134y41253,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x52134y41325,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x52134y41352,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x52134y41523,0,1,0.55,"(0.5,1]"
5,x52134y41532,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x52134y42135,0.8999999999999998,0.08333333333333333,0.7749999999999999,"(0.5,1]"
5,x52134y42153,0.6999999999999998,0.23333333333333334,0.625,"(0.5,1]"
5,x52134y42315,0.4999999999999999,0.45,0.575,"(0.5,1]"
5,x52134y42351,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x52134y42513,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x52134y42531,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x52134y43125,0.7999999999999998,0.13333333333333333,0.6499999999999999,"(0.5,1]"
5,x52134y43152,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x52134y43215,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x52134y43251,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x52134y43512,-0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x52134y43521,-0.3999999999999999,0.5166666666666667,0.3500000000000001,"(-0.001,0.5]"
5,x52134y45123,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x52134y45132,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x52134y45213,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x52134y45231,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x52134y45312,-0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x52134y45321,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x52134y51234,0.8999999999999998,0.08333333333333333,0.925,"(0.5,1]"
5,x52134y51243,0.7999999999999998,0.13333333333333333,0.75,"(0.5,1]"
5,x52134y51324,0.6999999999999998,0.23333333333333334,0.825,"(0.5,1]"
5,x52134y51342,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x52134y51423,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x52134y51432,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x52134y52134,0.9999999999999998,0.016666666666666666,1,"(0.5,1]"
5,x52134y52143,0.8999999999999998,0.08333333333333333,0.825,"(0.5,1]"
5,x52134y52314,0.5999999999999999,0.35,0.8,"(0.5,1]"
5,x52134y52341,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x52134y52413,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x52134y52431,0.09999999999999998,0.95,0.625,"(0.5,1]"
5,x52134y53124,0.8999999999999998,0.08333333333333333,0.875,"(0.5,1]"
5,x52134y53142,0.6999999999999998,0.23333333333333334,0.675,"(0.5,1]"
5,x52134y53214,0.6999999999999998,0.23333333333333334,0.7749999999999999,"(0.5,1]"
5,x52134y53241,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x52134y53412,0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x52134y53421,0,1,0.5,"(-0.001,0.5]"
5,x52134y54123,0.6999999999999998,0.23333333333333334,0.7250000000000001,"(0.5,1]"
5,x52134y54132,0.5999999999999999,0.35,0.7,"(0.5,1]"
5,x52134y54213,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x52134y54231,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x52134y54312,0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x52134y54321,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x52143y12345,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x52143y12354,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x52143y12435,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x52143y12453,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x52143y12534,-0.6999999999999998,0.23333333333333334,0.2250000000000001,"(-0.001,0.5]"
5,x52143y12543,-0.5999999999999999,0.35,0.3999999999999999,"(-0.001,0.5]"
5,x52143y13245,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x52143y13254,0,1,0.25,"(-0.001,0.5]"
5,x52143y13425,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x52143y13452,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x52143y13524,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x52143y13542,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x52143y14235,-0.29999999999999993,0.6833333333333333,0.125,"(-0.001,0.5]"
5,x52143y14253,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x52143y14325,-0.5999999999999999,0.35,0,"(-0.001,0.5]"
5,x52143y14352,-0.29999999999999993,0.6833333333333333,0.17500000000000004,"(-0.001,0.5]"
5,x52143y14523,-0.9999999999999998,0.016666666666666666,0.09999999999999998,"(-0.001,0.5]"
5,x52143y14532,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x52143y15234,-0.3999999999999999,0.5166666666666667,0.1499999999999999,"(-0.001,0.5]"
5,x52143y15243,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x52143y15324,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x52143y15342,-0.4999999999999999,0.45,0.2250000000000001,"(-0.001,0.5]"
5,x52143y15423,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x52143y15432,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x52143y21345,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x52143y21354,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x52143y21435,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x52143y21453,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x52143y21534,-0.3999999999999999,0.5166666666666667,0.30000000000000004,"(-0.001,0.5]"
5,x52143y21543,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x52143y23145,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x52143y23154,0.3999999999999999,0.5166666666666667,0.3999999999999999,"(-0.001,0.5]"
5,x52143y23415,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x52143y23451,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x52143y23514,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x52143y23541,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x52143y24135,0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
